query_id,inliers_top1,baseline_correct,reranked_correct
575,128.0,1,1
576,127.0,1,1
577,139.0,1,1
578,200.0,1,1
579,262.0,1,1
580,121.0,1,1
581,242.0,1,1
582,208.0,1,1
583,238.0,1,1
584,132.0,1,1
585,136.0,1,1
586,245.0,1,1
587,210.0,1,1
588,112.0,1,1
589,6.0,0,1
590,76.0,1,1
591,270.0,1,1
592,81.0,1,1
593,50.0,1,1
594,178.0,1,1
595,279.0,1,1
596,47.0,1,1
597,115.0,1,1
598,51.0,1,1
599,312.0,1,1
600,121.0,1,1
601,32.0,1,1
602,38.0,1,1
603,12.0,0,1
604,353.0,1,1
605,39.0,1,1
606,75.0,1,1
607,18.0,1,1
608,11.0,0,1
609,119.0,1,1
610,26.0,1,1
611,13.0,0,1
612,21.0,0,0
613,144.0,1,1
614,46.0,1,1
615,7.0,0,0
616,8.0,0,0
617,9.0,0,0
618,11.0,0,0
619,167.0,1,1
620,86.0,1,1
621,51.0,1,1
622,47.0,1,1
623,59.0,1,1
624,78.0,1,1
625,33.0,1,1
626,9.0,1,1
627,10.0,0,1
628,48.0,1,1
629,12.0,0,1
630,8.0,0,1
631,134.0,1,1
632,45.0,1,1
633,11.0,0,1
634,30.0,1,1
635,9.0,0,1
636,43.0,1,1
637,28.0,1,1
638,21.0,1,1
639,21.0,1,1
640,19.0,1,1
641,28.0,1,1
642,8.0,0,1
643,21.0,1,1
644,31.0,1,1
645,17.0,1,1
646,52.0,1,1
647,14.0,0,1
648,15.0,0,1
649,27.0,0,1
650,30.0,1,1
651,33.0,1,1
652,247.0,1,1
653,242.0,1,1
654,250.0,1,1
655,147.0,1,1
656,294.0,1,1
657,157.0,1,1
658,253.0,0,0
659,219.0,1,1
660,261.0,1,1
661,190.0,1,1
662,360.0,1,1
663,249.0,1,1
664,194.0,1,1
665,13.0,0,0
666,247.0,1,1
667,7.0,1,1
668,194.0,1,1
669,162.0,1,1
670,367.0,1,1
671,88.0,1,1
672,15.0,1,1
673,45.0,1,1
674,181.0,1,1
675,253.0,1,1
676,272.0,1,1
677,195.0,1,1
678,227.0,1,1
679,147.0,1,1
680,60.0,1,1
681,14.0,0,1
682,82.0,1,1
683,71.0,1,1
684,16.0,1,1
685,139.0,1,1
686,85.0,1,1
687,70.0,1,1
688,38.0,1,1
689,55.0,1,1
690,69.0,1,1
691,37.0,1,1
692,49.0,1,1
693,64.0,1,1
694,215.0,1,1
695,175.0,1,1
696,250.0,1,1
697,153.0,1,1
698,71.0,1,1
699,285.0,1,1
700,63.0,1,1
701,11.0,0,1
702,103.0,1,1
703,76.0,1,1
704,91.0,1,1
705,109.0,1,1
706,137.0,1,1
707,113.0,1,1
708,174.0,1,1
709,85.0,1,1
710,9.0,0,1
711,14.0,0,1
